"","iso3c","year","iso2c","country","GiniCoeff","GDPperCapPPP","CO2emissions","region","capital","longitude","latitude","income","lending","EPIValue"
"844","IRN",2009,"IR","Iran, Islamic Rep.",42.02,16100.8915095883,8.06084474922252,"Middle East & North Africa (all income levels)","Tehran","51.4447","35.6878","Upper middle income","IBRD",49.6
"845","IRN",2010,"IR","Iran, Islamic Rep.",NA,17163.0792678197,8.15069165948865,"Middle East & North Africa (all income levels)","Tehran","51.4447","35.6878","Upper middle income","IBRD",50.76
"846","IRN",2011,"IR","Iran, Islamic Rep.",NA,17949.2444238935,8.2353022482533,"Middle East & North Africa (all income levels)","Tehran","51.4447","35.6878","Upper middle income","IBRD",51.32
"847","IRN",2012,"IR","Iran, Islamic Rep.",NA,16853.7828153936,8.45441748441295,"Middle East & North Africa (all income levels)","Tehran","51.4447","35.6878","Upper middle income","IBRD",51.08
"848","IRQ",2002,"IQ","Iraq",NA,9019.14426276711,3.49826235328364,"Middle East & North Africa (all income levels)","Baghdad","44.394","33.3302","Lower middle income","IBRD",32.61
"849","IRQ",2003,"IQ","Iraq",NA,5989.18246201098,3.55505663464197,"Middle East & North Africa (all income levels)","Baghdad","44.394","33.3302","Lower middle income","IBRD",33.53
"850","IRQ",2004,"IQ","Iraq",NA,9237.93331503263,4.33441260491335,"Middle East & North Africa (all income levels)","Baghdad","44.394","33.3302","Lower middle income","IBRD",33.92
"851","IRQ",2005,"IQ","Iraq",NA,9697.90373641364,4.20179865711797,"Middle East & North Africa (all income levels)","Baghdad","44.394","33.3302","Lower middle income","IBRD",34.19
"852","IRQ",2006,"IQ","Iraq",NA,10733.4450476973,3.56354243172859,"Middle East & North Africa (all income levels)","Baghdad","44.394","33.3302","Lower middle income","IBRD",33.57
"853","IRQ",2007,"IQ","Iraq",NA,10893.209802467,2.18676682684612,"Middle East & North Africa (all income levels)","Baghdad","44.394","33.3302","Lower middle income","IBRD",33.38
"854","IRQ",2008,"IQ","Iraq",NA,11715.8470551452,3.19405032217346,"Middle East & North Africa (all income levels)","Baghdad","44.394","33.3302","Lower middle income","IBRD",33.28
"855","IRQ",2009,"IQ","Iraq",NA,11875.0141777195,3.48828690110459,"Middle East & North Africa (all income levels)","Baghdad","44.394","33.3302","Lower middle income","IBRD",33.07
"856","IRQ",2010,"IQ","Iraq",NA,12417.7696665771,3.63466907449865,"Middle East & North Africa (all income levels)","Baghdad","44.394","33.3302","Lower middle income","IBRD",33.24
"857","IRQ",2011,"IQ","Iraq",NA,13203.0477987986,4.20267534980026,"Middle East & North Africa (all income levels)","Baghdad","44.394","33.3302","Lower middle income","IBRD",33.42
"858","IRQ",2012,"IQ","Iraq",NA,14813.5649123457,4.64271691082567,"Middle East & North Africa (all income levels)","Baghdad","44.394","33.3302","Lower middle income","IBRD",33.39
"859","ISL",2002,"IS","Iceland",NA,31976.2274660987,7.55022728616493,"Europe & Central Asia (all income levels)","Reykjavik","-21.8952","64.1353","High income: OECD","Not classified",74.28
"860","ISL",2003,"IS","Iceland",NA,31726.8640413011,7.48545701348089,"Europe & Central Asia (all income levels)","Reykjavik","-21.8952","64.1353","High income: OECD","Not classified",74.28
"861","ISL",2004,"IS","Iceland",28.11,34949.102373529,7.68368290227819,"Europe & Central Asia (all income levels)","Reykjavik","-21.8952","64.1353","High income: OECD","Not classified",74.89
"862","ISL",2005,"IS","Iceland",29.38,35881.0150630817,7.51358455721286,"Europe & Central Asia (all income levels)","Reykjavik","-21.8952","64.1353","High income: OECD","Not classified",74.8
"863","ISL",2006,"IS","Iceland",30.25,36728.6331028559,7.56861499364676,"Europe & Central Asia (all income levels)","Reykjavik","-21.8952","64.1353","High income: OECD","Not classified",74.63
"864","ISL",2007,"IS","Iceland",29.58,38704.2351346751,7.414833454228,"Europe & Central Asia (all income levels)","Reykjavik","-21.8952","64.1353","High income: OECD","Not classified",74.46
"865","ISL",2008,"IS","Iceland",31.89,41366.6709889659,6.67748114449898,"Europe & Central Asia (all income levels)","Reykjavik","-21.8952","64.1353","High income: OECD","Not classified",76.31
"866","ISL",2009,"IS","Iceland",28.74,39912.2712141369,6.44749277077793,"Europe & Central Asia (all income levels)","Reykjavik","-21.8952","64.1353","High income: OECD","Not classified",76.43
"867","ISL",2010,"IS","Iceland",26.43,38615.3391912455,6.16852858593703,"Europe & Central Asia (all income levels)","Reykjavik","-21.8952","64.1353","High income: OECD","Not classified",76.45
"868","ISL",2011,"IS","Iceland",27.03,39557.9356463221,5.89682897929244,"Europe & Central Asia (all income levels)","Reykjavik","-21.8952","64.1353","High income: OECD","Not classified",76.47
"869","ISL",2012,"IS","Iceland",26.94,40278.3870438051,5.83123386422879,"Europe & Central Asia (all income levels)","Reykjavik","-21.8952","64.1353","High income: OECD","Not classified",76.5
"870","ISR",2002,"IL","Israel",NA,25218.3962531381,9.10387168949772,"Middle East & North Africa (all income levels)","","35.2035","31.7717","High income: OECD","Not classified",65.32
"871","ISR",2003,"IL","Israel",NA,23794.5030912082,9.40087746834686,"Middle East & North Africa (all income levels)","","35.2035","31.7717","High income: OECD","Not classified",65.6
"872","ISR",2004,"IL","Israel",NA,25248.8627092652,8.66799309737113,"Middle East & North Africa (all income levels)","","35.2035","31.7717","High income: OECD","Not classified",65.47
"873","ISR",2005,"IL","Israel",41.86,24885.2184925703,8.21808877216779,"Middle East & North Africa (all income levels)","","35.2035","31.7717","High income: OECD","Not classified",65.49
"874","ISR",2006,"IL","Israel",NA,25766.9760969882,8.85648836780697,"Middle East & North Africa (all income levels)","","35.2035","31.7717","High income: OECD","Not classified",65.6
"875","ISR",2007,"IL","Israel",41.18,27581.4069596089,8.78433448002117,"Middle East & North Africa (all income levels)","","35.2035","31.7717","High income: OECD","Not classified",66.97
"876","ISR",2008,"IL","Israel",NA,27516.2299196564,9.3400930385289,"Middle East & North Africa (all income levels)","","35.2035","31.7717","High income: OECD","Not classified",65.75
"877","ISR",2009,"IL","Israel",NA,27558.1879505678,8.61247288126536,"Middle East & North Africa (all income levels)","","35.2035","31.7717","High income: OECD","Not classified",65.97
"878","ISR",2010,"IL","Israel",42.78,28900.9197381996,9.03522325410567,"Middle East & North Africa (all income levels)","","35.2035","31.7717","High income: OECD","Not classified",66.07
"879","ISR",2011,"IL","Israel",NA,30574.2523577465,8.90188827937881,"Middle East & North Africa (all income levels)","","35.2035","31.7717","High income: OECD","Not classified",66.19
"880","ISR",2012,"IL","Israel",NA,31993.6238427527,9.54796776436382,"Middle East & North Africa (all income levels)","","35.2035","31.7717","High income: OECD","Not classified",65.78
"881","ITA",2002,"IT","Italy",NA,27898.4706085078,7.93232304235508,"Europe & Central Asia (all income levels)","Rome","12.4823","41.8955","High income: OECD","Not classified",72.39
"882","ITA",2003,"IT","Italy",NA,28462.0371268789,8.17175128041614,"Europe & Central Asia (all income levels)","Rome","12.4823","41.8955","High income: OECD","Not classified",72.51
"883","ITA",2004,"IT","Italy",34.53,28770.9672691018,8.21648720132938,"Europe & Central Asia (all income levels)","Rome","12.4823","41.8955","High income: OECD","Not classified",72.8
"884","ITA",2005,"IT","Italy",34.07,29652.7563709815,8.16609012769546,"Europe & Central Asia (all income levels)","Rome","12.4823","41.8955","High income: OECD","Not classified",73.24
"885","ITA",2006,"IT","Italy",34.26,31953.4603527794,8.07214559567724,"Europe & Central Asia (all income levels)","Rome","12.4823","41.8955","High income: OECD","Not classified",73.4
"886","ITA",2007,"IT","Italy",33.19,33711.9527914576,7.91734721623538,"Europe & Central Asia (all income levels)","Rome","12.4823","41.8955","High income: OECD","Not classified",73.5
"887","ITA",2008,"IT","Italy",33.74,35170.8964586322,7.60176496973799,"Europe & Central Asia (all income levels)","Rome","12.4823","41.8955","High income: OECD","Not classified",74.25
"888","ITA",2009,"IT","Italy",33.66,34142.338499387,6.79565148637292,"Europe & Central Asia (all income levels)","Rome","12.4823","41.8955","High income: OECD","Not classified",74.38
"889","ITA",2010,"IT","Italy",34.41,34714.5268552022,6.83837457020099,"Europe & Central Asia (all income levels)","Rome","12.4823","41.8955","High income: OECD","Not classified",74.39
"890","ITA",2011,"IT","Italy",34.52,35870.7137716038,6.70255761383033,"Europe & Central Asia (all income levels)","Rome","12.4823","41.8955","High income: OECD","Not classified",74.14
"891","ITA",2012,"IT","Italy",35.16,35899.7799658795,6.20504432360671,"Europe & Central Asia (all income levels)","Rome","12.4823","41.8955","High income: OECD","Not classified",74.36
"892","JAM",2002,"JM","Jamaica",48.32,6852.60769453965,3.91622951966789,"Latin America & Caribbean (all income levels)","Kingston","-76.792","17.9927","Upper middle income","IBRD",56.91
"893","JAM",2003,"JM","Jamaica",NA,7219.43599358912,4.06420669830209,"Latin America & Caribbean (all income levels)","Kingston","-76.792","17.9927","Upper middle income","IBRD",57.02
"894","JAM",2004,"JM","Jamaica",45.46,7489.17944439326,4.05101845190754,"Latin America & Caribbean (all income levels)","Kingston","-76.792","17.9927","Upper middle income","IBRD",57.16
"895","JAM",2005,"JM","Jamaica",NA,7771.34867601803,3.97133341983151,"Latin America & Caribbean (all income levels)","Kingston","-76.792","17.9927","Upper middle income","IBRD",57.3
"896","JAM",2006,"JM","Jamaica",NA,8212.99742777828,4.33315605256155,"Latin America & Caribbean (all income levels)","Kingston","-76.792","17.9927","Upper middle income","IBRD",57.44
"897","JAM",2007,"JM","Jamaica",NA,8521.98960840249,3.62501892032281,"Latin America & Caribbean (all income levels)","Kingston","-76.792","17.9927","Upper middle income","IBRD",57.71
"898","JAM",2008,"JM","Jamaica",NA,8595.87622755898,3.82080096289804,"Latin America & Caribbean (all income levels)","Kingston","-76.792","17.9927","Upper middle income","IBRD",57.85
"899","JAM",2009,"JM","Jamaica",NA,8248.70201069681,2.88695361279577,"Latin America & Caribbean (all income levels)","Kingston","-76.792","17.9927","Upper middle income","IBRD",58
"900","JAM",2010,"JM","Jamaica",NA,8196.27942996631,2.6969407883979,"Latin America & Caribbean (all income levels)","Kingston","-76.792","17.9927","Upper middle income","IBRD",58.13
"901","JAM",2011,"JM","Jamaica",NA,8481.24597356818,2.86043162589755,"Latin America & Caribbean (all income levels)","Kingston","-76.792","17.9927","Upper middle income","IBRD",58.19
"902","JAM",2012,"JM","Jamaica",NA,8560.08713224613,2.70575835409123,"Latin America & Caribbean (all income levels)","Kingston","-76.792","17.9927","Upper middle income","IBRD",58.26
"903","JOR",2002,"JO","Jordan",NA,6851.29372734974,3.41906402898601,"Middle East & North Africa (all income levels)","Amman","35.9263","31.9497","Upper middle income","IBRD",55.82
"904","JOR",2003,"JO","Jordan",NA,7129.32142643091,3.46444350047536,"Middle East & North Africa (all income levels)","Amman","35.9263","31.9497","Upper middle income","IBRD",56.17
"905","JOR",2004,"JO","Jordan",NA,7754.09494625061,3.72043975278215,"Middle East & North Africa (all income levels)","Amman","35.9263","31.9497","Upper middle income","IBRD",56.57
"906","JOR",2005,"JO","Jordan",NA,8395.07285306971,3.9489315733674,"Middle East & North Africa (all income levels)","Amman","35.9263","31.9497","Upper middle income","IBRD",56.59
"907","JOR",2006,"JO","Jordan",NA,9019.72015149518,3.81936480623368,"Middle East & North Africa (all income levels)","Amman","35.9263","31.9497","Upper middle income","IBRD",56.61
"908","JOR",2007,"JO","Jordan",NA,9618.18146896248,3.82590394456112,"Middle East & North Africa (all income levels)","Amman","35.9263","31.9497","Upper middle income","IBRD",56.62
"909","JOR",2008,"JO","Jordan",NA,10077.6152268712,3.55227115981854,"Middle East & North Africa (all income levels)","Amman","35.9263","31.9497","Upper middle income","IBRD",56.54
"910","JOR",2009,"JO","Jordan",NA,10271.3186099481,3.49329210059575,"Middle East & North Africa (all income levels)","Amman","35.9263","31.9497","Upper middle income","IBRD",56.06
"911","JOR",2010,"JO","Jordan",NA,10229.9175071294,3.24959772393368,"Middle East & North Africa (all income levels)","Amman","35.9263","31.9497","Upper middle income","IBRD",56.23
"912","JOR",2011,"JO","Jordan",NA,10324.4466860552,3.20519435989534,"Middle East & North Africa (all income levels)","Amman","35.9263","31.9497","Upper middle income","IBRD",56.26
"913","JOR",2012,"JO","Jordan",NA,10432.1751002933,3.55404491360366,"Middle East & North Africa (all income levels)","Amman","35.9263","31.9497","Upper middle income","IBRD",55.78
"914","JPN",2002,"JP","Japan",NA,27241.1030286307,9.57313013456785,"East Asia & Pacific (all income levels)","Tokyo","139.77","35.67","High income: OECD","Not classified",70.81
"915","JPN",2003,"JP","Japan",NA,27941.1763434632,9.72528205891104,"East Asia & Pacific (all income levels)","Tokyo","139.77","35.67","High income: OECD","Not classified",70.71
"916","JPN",2004,"JP","Japan",NA,29377.3436609935,9.90920349715484,"East Asia & Pacific (all income levels)","Tokyo","139.77","35.67","High income: OECD","Not classified",70.97
"917","JPN",2005,"JP","Japan",NA,30441.3480837946,9.6988825182159,"East Asia & Pacific (all income levels)","Tokyo","139.77","35.67","High income: OECD","Not classified",71.23
"918","JPN",2006,"JP","Japan",NA,31790.6552616674,9.63204861795485,"East Asia & Pacific (all income levels)","Tokyo","139.77","35.67","High income: OECD","Not classified",71.52
"919","JPN",2007,"JP","Japan",NA,33313.8653324181,9.78296389871954,"East Asia & Pacific (all income levels)","Tokyo","139.77","35.67","High income: OECD","Not classified",71.25
"920","JPN",2008,"JP","Japan",32.11,33495.1780721489,9.44953397156087,"East Asia & Pacific (all income levels)","Tokyo","139.77","35.67","High income: OECD","Not classified",71.16
"921","JPN",2009,"JP","Japan",NA,31857.372226654,8.619441767476,"East Asia & Pacific (all income levels)","Tokyo","139.77","35.67","High income: OECD","Not classified",71.47
"922","JPN",2010,"JP","Japan",NA,33760.9768142973,9.15000537206216,"East Asia & Pacific (all income levels)","Tokyo","139.77","35.67","High income: OECD","Not classified",72.03
"923","JPN",2011,"JP","Japan",NA,34335.304019806,9.31842937007647,"East Asia & Pacific (all income levels)","Tokyo","139.77","35.67","High income: OECD","Not classified",72.2
"924","JPN",2012,"JP","Japan",NA,35735.6167173084,9.63907246332002,"East Asia & Pacific (all income levels)","Tokyo","139.77","35.67","High income: OECD","Not classified",72.35
"925","KAZ",2002,"KZ","Kazakhstan",34.05,10656.8450939096,9.00033367099743,"Europe & Central Asia (all income levels)","Astana","71.4382","51.1879","Upper middle income","IBRD",49.79
"926","KAZ",2003,"KZ","Kazakhstan",32.99,11840.2998974825,9.53851735909099,"Europe & Central Asia (all income levels)","Astana","71.4382","51.1879","Upper middle income","IBRD",51.46
"927","KAZ",2004,"KZ","Kazakhstan",31.42,13241.4607359898,11.5268924867373,"Europe & Central Asia (all income levels)","Astana","71.4382","51.1879","Upper middle income","IBRD",51.62
"928","KAZ",2005,"KZ","Kazakhstan",29.65,14860.5894458121,11.7071662040127,"Europe & Central Asia (all income levels)","Astana","71.4382","51.1879","Upper middle income","IBRD",50.22
"929","KAZ",2006,"KZ","Kazakhstan",29.98,16777.6876065204,12.5836242471625,"Europe & Central Asia (all income levels)","Astana","71.4382","51.1879","Upper middle income","IBRD",50.31
"930","KAZ",2007,"KZ","Kazakhstan",28.54,18543.8192606189,14.3597124732114,"Europe & Central Asia (all income levels)","Astana","71.4382","51.1879","Upper middle income","IBRD",51.55
"931","KAZ",2008,"KZ","Kazakhstan",29.07,19295.0055254083,11.8792645144826,"Europe & Central Asia (all income levels)","Astana","71.4382","51.1879","Upper middle income","IBRD",52.13
"932","KAZ",2009,"KZ","Kazakhstan",28.79,19162.9357074856,10.309399335761,"Europe & Central Asia (all income levels)","Astana","71.4382","51.1879","Upper middle income","IBRD",50.73
"933","KAZ",2010,"KZ","Kazakhstan",28.56,20521.0984885494,15.1100814314496,"Europe & Central Asia (all income levels)","Astana","71.4382","51.1879","Upper middle income","IBRD",50.93
"934","KAZ",2011,"KZ","Kazakhstan",27.42,22134.0921108481,15.6506300206564,"Europe & Central Asia (all income levels)","Astana","71.4382","51.1879","Upper middle income","IBRD",50.98
"935","KAZ",2012,"KZ","Kazakhstan",27.46,23248.9925905127,14.5741598464693,"Europe & Central Asia (all income levels)","Astana","71.4382","51.1879","Upper middle income","IBRD",51.07
"936","KEN",2002,"KE","Kenya",NA,1761.75077632747,0.243741461973242,"Sub-Saharan Africa (all income levels)","Nairobi","36.8126","-1.27975","Low income","IDA",32.46
"937","KEN",2003,"KE","Kenya",NA,1802.21452722485,0.20132330170365,"Sub-Saharan Africa (all income levels)","Nairobi","36.8126","-1.27975","Low income","IDA",32.43
"938","KEN",2004,"KE","Kenya",NA,1896.19501778377,0.221377912308283,"Sub-Saharan Africa (all income levels)","Nairobi","36.8126","-1.27975","Low income","IDA",34.19
"939","KEN",2005,"KE","Kenya",48.51,2019.35978640397,0.242225672889561,"Sub-Saharan Africa (all income levels)","Nairobi","36.8126","-1.27975","Low income","IDA",34.4
"940","KEN",2006,"KE","Kenya",NA,2158.89393549631,0.263863006174693,"Sub-Saharan Africa (all income levels)","Nairobi","36.8126","-1.27975","Low income","IDA",35.44
"941","KEN",2007,"KE","Kenya",NA,2306.86625038232,0.263921731067523,"Sub-Saharan Africa (all income levels)","Nairobi","36.8126","-1.27975","Low income","IDA",36.07
"942","KEN",2008,"KE","Kenya",NA,2296.31242298654,0.267801815489948,"Sub-Saharan Africa (all income levels)","Nairobi","36.8126","-1.27975","Low income","IDA",36.21
"943","KEN",2009,"KE","Kenya",NA,2327.84336901885,0.31450114015823,"Sub-Saharan Africa (all income levels)","Nairobi","36.8126","-1.27975","Low income","IDA",35.67
"944","KEN",2010,"KE","Kenya",NA,2487.22455217034,0.3018831955604,"Sub-Saharan Africa (all income levels)","Nairobi","36.8126","-1.27975","Low income","IDA",36.49
"945","KEN",2011,"KE","Kenya",NA,2622.73016894886,0.32491320487705,"Sub-Saharan Africa (all income levels)","Nairobi","36.8126","-1.27975","Low income","IDA",36.88
"946","KEN",2012,"KE","Kenya",NA,2718.98645948051,0.29418417770378,"Sub-Saharan Africa (all income levels)","Nairobi","36.8126","-1.27975","Low income","IDA",36.99
"947","KGZ",2002,"KG","Kyrgyz Republic",30.3,1764.90516180892,0.99340453243032,"Europe & Central Asia (all income levels)","Bishkek","74.6057","42.8851","Low income","IDA",39.68
"948","KGZ",2003,"KG","Kyrgyz Republic",28.71,1906.55626034556,1.07829417246644,"Europe & Central Asia (all income levels)","Bishkek","74.6057","42.8851","Low income","IDA",39.78
"949","KGZ",2004,"KG","Kyrgyz Republic",34.77,2071.41749075534,1.15080886242091,"Europe & Central Asia (all income levels)","Bishkek","74.6057","42.8851","Low income","IDA",39.85
"950","KGZ",2005,"KG","Kyrgyz Republic",32.56,2110.37793567517,1.04414248634409,"Europe & Central Asia (all income levels)","Bishkek","74.6057","42.8851","Low income","IDA",39.58
"951","KGZ",2006,"KG","Kyrgyz Republic",37.38,2218.72793379545,1.01751801318412,"Europe & Central Asia (all income levels)","Bishkek","74.6057","42.8851","Low income","IDA",40.05
"952","KGZ",2007,"KG","Kyrgyz Republic",33.91,2448.89919937998,1.07676884822717,"Europe & Central Asia (all income levels)","Bishkek","74.6057","42.8851","Low income","IDA",40.13
"953","KGZ",2008,"KG","Kyrgyz Republic",31.45,2681.1221868103,1.44026980277135,"Europe & Central Asia (all income levels)","Bishkek","74.6057","42.8851","Low income","IDA",40.41
"954","KGZ",2009,"KG","Kyrgyz Republic",29.87,2746.10265504845,1.26154663496368,"Europe & Central Asia (all income levels)","Bishkek","74.6057","42.8851","Low income","IDA",40.44
"955","KGZ",2010,"KG","Kyrgyz Republic",30.13,2733.72933718566,1.1718730152903,"Europe & Central Asia (all income levels)","Bishkek","74.6057","42.8851","Low income","IDA",40.55
"956","KGZ",2011,"KG","Kyrgyz Republic",27.84,2920.6032099095,1.38844086606463,"Europe & Central Asia (all income levels)","Bishkek","74.6057","42.8851","Low income","IDA",40.58
"957","KGZ",2012,"KG","Kyrgyz Republic",27.36,2922.70287320038,1.804986445998,"Europe & Central Asia (all income levels)","Bishkek","74.6057","42.8851","Low income","IDA",40.63
"958","KHM",2002,"KH","Cambodia",NA,1250.96544612954,0.174068505369507,"East Asia & Pacific (all income levels)","Phnom Penh","104.874","11.5556","Low income","IDA",32.96
"959","KHM",2003,"KH","Cambodia",NA,1360.91201144596,0.184469651196472,"East Asia & Pacific (all income levels)","Phnom Penh","104.874","11.5556","Low income","IDA",33.29
"960","KHM",2004,"KH","Cambodia",35.46,1518.08621567741,0.18653345773529,"East Asia & Pacific (all income levels)","Phnom Penh","104.874","11.5556","Low income","IDA",33.56
"961","KHM",2005,"KH","Cambodia",NA,1746.87882505754,0.208401419873697,"East Asia & Pacific (all income levels)","Phnom Penh","104.874","11.5556","Low income","IDA",33.68
"962","KHM",2006,"KH","Cambodia",NA,1964.21176364353,0.221776425913987,"East Asia & Pacific (all income levels)","Phnom Penh","104.874","11.5556","Low income","IDA",34.11
"963","KHM",2007,"KH","Cambodia",41.14,2189.50416839852,0.25241392120157,"East Asia & Pacific (all income levels)","Phnom Penh","104.874","11.5556","Low income","IDA",34.57
"964","KHM",2008,"KH","Cambodia",35.1,2346.80396499578,0.279755713861254,"East Asia & Pacific (all income levels)","Phnom Penh","104.874","11.5556","Low income","IDA",34.97
"965","KHM",2009,"KH","Cambodia",34.65,2331.42530851806,0.32899548419979,"East Asia & Pacific (all income levels)","Phnom Penh","104.874","11.5556","Low income","IDA",35.28
"966","KHM",2010,"KH","Cambodia",33.44,2462.45278970169,0.348992862924342,"East Asia & Pacific (all income levels)","Phnom Penh","104.874","11.5556","Low income","IDA",35.57
"967","KHM",2011,"KH","Cambodia",31.7,2648.65001849867,0.356822084191987,"East Asia & Pacific (all income levels)","Phnom Penh","104.874","11.5556","Low income","IDA",35.55
"968","KHM",2012,"KH","Cambodia",30.76,2846.65744469837,0.367880406586861,"East Asia & Pacific (all income levels)","Phnom Penh","104.874","11.5556","Low income","IDA",35.44
"969","KIR",2002,"KI","Kiribati",NA,1425.88325526506,0.461822927996519,"East Asia & Pacific (all income levels)","Tarawa","172.979","1.32905","Lower middle income","IDA",50.47
"970","KIR",2003,"KI","Kiribati",NA,1486.56500420955,0.453775367862125,"East Asia & Pacific (all income levels)","Tarawa","172.979","1.32905","Lower middle income","IDA",49.87
"971","KIR",2004,"KI","Kiribati",NA,1547.12953140048,0.48599039151803,"East Asia & Pacific (all income levels)","Tarawa","172.979","1.32905","Lower middle income","IDA",49.56
"972","KIR",2005,"KI","Kiribati",NA,1563.32857500889,0.675183311852181,"East Asia & Pacific (all income levels)","Tarawa","172.979","1.32905","Lower middle income","IDA",49.75
"973","KIR",2006,"KI","Kiribati",37.61,1507.24521252342,0.739181174872954,"East Asia & Pacific (all income levels)","Tarawa","172.979","1.32905","Lower middle income","IDA",54.56
"974","KIR",2007,"KI","Kiribati",NA,1628.20074090367,0.533049527567231,"East Asia & Pacific (all income levels)","Tarawa","172.979","1.32905","Lower middle income","IDA",54.83
"975","KIR",2008,"KI","Kiribati",NA,1669.00408465425,0.558783790647825,"East Asia & Pacific (all income levels)","Tarawa","172.979","1.32905","Lower middle income","IDA",55.18
"976","KIR",2009,"KI","Kiribati",NA,1635.1308710935,0.401099775271961,"East Asia & Pacific (all income levels)","Tarawa","172.979","1.32905","Lower middle income","IDA",55.2
"977","KIR",2010,"KI","Kiribati",NA,1613.41844984056,0.607308471670174,"East Asia & Pacific (all income levels)","Tarawa","172.979","1.32905","Lower middle income","IDA",55.55
"978","KIR",2011,"KI","Kiribati",NA,1659.29395249824,0.595622097800539,"East Asia & Pacific (all income levels)","Tarawa","172.979","1.32905","Lower middle income","IDA",55.67
"979","KIR",2012,"KI","Kiribati",NA,1705.43918398277,0.584683924216845,"East Asia & Pacific (all income levels)","Tarawa","172.979","1.32905","Lower middle income","IDA",55.82
"980","KOR",2002,"KR","Korea, Rep.",NA,20784.9455980244,9.77762888590209,"East Asia & Pacific (all income levels)","Seoul","126.957","37.5323","High income: OECD","IBRD",59.41
"981","KOR",2003,"KR","Korea, Rep.",NA,21389.2460652754,9.74136560386337,"East Asia & Pacific (all income levels)","Seoul","126.957","37.5323","High income: OECD","IBRD",59.46
"982","KOR",2004,"KR","Korea, Rep.",NA,22967.8128619367,10.039183574571,"East Asia & Pacific (all income levels)","Seoul","126.957","37.5323","High income: OECD","IBRD",60.49
"983","KOR",2005,"KR","Korea, Rep.",NA,24219.788858625,9.61654700082847,"East Asia & Pacific (all income levels)","Seoul","126.957","37.5323","High income: OECD","IBRD",60.62
"984","KOR",2006,"KR","Korea, Rep.",NA,25863.2194857162,9.72993277963223,"East Asia & Pacific (all income levels)","Seoul","126.957","37.5323","High income: OECD","IBRD",61.29
"985","KOR",2007,"KR","Korea, Rep.",NA,27872.0883687698,10.1995817411096,"East Asia & Pacific (all income levels)","Seoul","126.957","37.5323","High income: OECD","IBRD",61.64
"986","KOR",2008,"KR","Korea, Rep.",NA,28718.0448442489,10.3698326562231,"East Asia & Pacific (all income levels)","Seoul","126.957","37.5323","High income: OECD","IBRD",62.54
"987","KOR",2009,"KR","Korea, Rep.",NA,28392.7563625682,10.3465060963923,"East Asia & Pacific (all income levels)","Seoul","126.957","37.5323","High income: OECD","IBRD",62.94
"988","KOR",2010,"KR","Korea, Rep.",NA,30465.2450528476,11.4695874748226,"East Asia & Pacific (all income levels)","Seoul","126.957","37.5323","High income: OECD","IBRD",63.35
"989","KOR",2011,"KR","Korea, Rep.",NA,31327.1268995123,11.8402412120345,"East Asia & Pacific (all income levels)","Seoul","126.957","37.5323","High income: OECD","IBRD",63.55
"990","KOR",2012,"KR","Korea, Rep.",NA,32222.59394254,11.6805577328622,"East Asia & Pacific (all income levels)","Seoul","126.957","37.5323","High income: OECD","IBRD",63.79
"991","KWT",2002,"KW","Kuwait",NA,59961.9511733698,28.512322649672,"Middle East & North Africa (all income levels)","Kuwait City","47.9824","29.3721","High income: nonOECD","Not classified",52
"992","KWT",2003,"KW","Kuwait",NA,69909.1963783758,28.5890492000689,"Middle East & North Africa (all income levels)","Kuwait City","47.9824","29.3721","High income: nonOECD","Not classified",52.13
"993","KWT",2004,"KW","Kuwait",NA,76978.4070873125,29.3279562248655,"Middle East & North Africa (all income levels)","Kuwait City","47.9824","29.3721","High income: nonOECD","Not classified",52.43
"994","KWT",2005,"KW","Kuwait",NA,83703.2366675555,31.6074883239294,"Middle East & North Africa (all income levels)","Kuwait City","47.9824","29.3721","High income: nonOECD","Not classified",52.44
"995","KWT",2006,"KW","Kuwait",NA,87875.5633273865,30.8721911464249,"Middle East & North Africa (all income levels)","Kuwait City","47.9824","29.3721","High income: nonOECD","Not classified",51.47
"996","KWT",2007,"KW","Kuwait",NA,90003.7635130624,29.6368493388655,"Middle East & North Africa (all income levels)","Kuwait City","47.9824","29.3721","High income: nonOECD","Not classified",51.43
"997","KWT",2008,"KW","Kuwait",NA,88250.0028884731,30.5812637462158,"Middle East & North Africa (all income levels)","Kuwait City","47.9824","29.3721","High income: nonOECD","Not classified",50.71
"998","KWT",2009,"KW","Kuwait",NA,77582.1493005466,30.3007889303332,"Middle East & North Africa (all income levels)","Kuwait City","47.9824","29.3721","High income: nonOECD","Not classified",51.09
"999","KWT",2010,"KW","Kuwait",NA,72204.3813019722,29.2943088564599,"Middle East & North Africa (all income levels)","Kuwait City","47.9824","29.3721","High income: nonOECD","Not classified",56.52
"1000","KWT",2011,"KW","Kuwait",NA,76308.5907116231,28.1026617530789,"Middle East & North Africa (all income levels)","Kuwait City","47.9824","29.3721","High income: nonOECD","Not classified",64.63
"1001","KWT",2012,"KW","Kuwait",NA,78492.3968461194,29.5787293823425,"Middle East & North Africa (all income levels)","Kuwait City","47.9824","29.3721","High income: nonOECD","Not classified",63.94
"1002","LAO",2002,"LA","Lao PDR",34.66,2100.94003498639,0.209263331600737,"East Asia & Pacific (all income levels)","Vientiane","102.177","18.5826","Lower middle income","IDA",39.21
